cell,cell_lat,cell_lon,total_events,dom_vehicle,dom_junction,cell_junction_share,cell_sev_mean,cell_veh_mean,cell_impact_sum,train_events,dom_police_station,pred_daily_viol,actual_daily_viol,pred_total,peak_block,peak_block_label,mean_impact_per_viol,epi_raw,EPI,zone_id
238_194,13.058233265706,77.59154981786148,105,CAR,No Junction,0.0,0.6876190476190477,1.020952380952381,79.42399999999999,80,Kodigehalli,0.7206535199933156,0.6410256410256411,28.10548727973931,3,Afternoon (12-16),0.756,0.5448140611149466,12.5,116
238_195,13.058086743121377,77.59319503777976,58,CAR,No Junction,0.0,0.6379310344827587,0.9551724137931035,46.571999999999996,45,Kodigehalli,0.40729652311863274,0.3333333333333333,15.884564401626676,2,Morning Peak (08-12),0.803,0.3270591080642621,8.2,116
239_184,13.059754739274377,77.57673154858861,51,CAR,No Junction,0.0,0.7,0.9745098039215687,37.346,31,Kodigehalli,0.2232854618594093,0.5128205128205128,8.708133012516964,2,Morning Peak (08-12),0.732,0.1634449580810876,4.4,374
239_191,13.0594064875,77.58760752916668,24,CAR,No Junction,0.0,0.7124999999999999,0.8958333333333334,19.625,23,Kodigehalli,0.24469228080647648,0.02564102564102564,9.542998951452583,2,Morning Peak (08-12),0.818,0.20015828569969774,5.3,117
239_194,13.058702433333334,77.59176307999999,30,CAR,No Junction,0.0,0.69,1.02,24.413999999999998,29,Kodigehalli,0.28073333978376525,0.02564102564102564,10.948600251566846,2,Morning Peak (08-12),0.814,0.2285169385839849,5.9,116
239_195,13.05889480603337,77.59307080679892,55,CAR,No Junction,0.0,0.6545454545454545,0.8945454545454546,35.992,38,Kodigehalli,0.2612548879469211,0.4358974358974359,10.188940629929922,2,Morning Peak (08-12),0.654,0.1708606967172864,4.5,116
240_107,13.060770322857143,77.46126350571429,35,CAR,No Junction,0.0,0.7028571428571428,0.8114285714285714,19.2,26,No Police Station,0.30497643770057903,0.23076923076923078,11.89408107032258,0,Late Night (00-04),0.549,0.1674320642976179,4.5,375
240_184,13.060461274275802,77.57639986553566,35,CAR,No Junction,0.0,0.7028571428571428,0.9257142857142857,22.612,18,Kodigehalli,0.18887877302016096,0.4358974358974359,7.366272147786277,2,Morning Peak (08-12),0.646,0.12201568737102399,3.3,376
240_191,13.06109021875,77.587291978125,32,CAR,No Junction,0.0,0.734375,1.0,26.899,30,Kodigehalli,0.3166019120456546,0.05128205128205128,12.347474569780529,3,Afternoon (12-16),0.841,0.26626220803039546,6.8,117
240_234,13.060479233898306,77.65207519152541,59,CAR,No Junction,0.0,0.6186440677966102,0.8203389830508474,34.17,7,Hennuru,0.0871329202803032,1.3333333333333333,3.3981838909318247,1,Early Morning (04-08),0.579,0.05044996084229555,1.4,377
241_191,13.06220404477612,77.58719368656716,67,CAR,No Junction,0.0,0.7059701492537312,0.9850746268656716,51.032000000000004,53,Kodigehalli,0.4781416776329356,0.358974358974359,18.64752542768449,3,Afternoon (12-16),0.762,0.3643439583562969,9.0,117
241_194,13.062905757894738,77.59223477368421,38,CAR,No Junction,0.0,0.7421052631578947,0.9736842105263158,27.458000000000002,37,Kodigehalli,0.3358527830153193,0.02564102564102564,13.098258537597452,3,Afternoon (12-16),0.723,0.24282156212007583,6.3,117
241_195,13.062566413559322,77.59286456271187,59,CAR,No Junction,0.0,0.688135593220339,0.976271186440678,41.914,45,Kodigehalli,0.42202597800489955,0.358974358974359,16.459013142191083,3,Afternoon (12-16),0.71,0.29963844438347864,7.6,117
242_191,13.063574838202246,77.58708298820225,178,CAR,No Junction,0.0,0.6938202247191011,0.8769662921348315,110.533,126,Kodigehalli,1.0917677643440875,1.3333333333333333,42.5789428094194,3,Afternoon (12-16),0.621,0.6779877816576784,14.9,117
242_192,13.063744518181819,77.58885454935064,77,CAR,No Junction,0.0,0.7285714285714285,0.922077922077922,48.7,56,Kodigehalli,0.5290072300226829,0.5384615384615384,20.631281970884633,0,Late Night (00-04),0.632,0.3343325693743356,8.3,117
242_193,13.063682175,77.59029967578125,128,CAR,No Junction,0.0,0.715625,0.79921875,77.389,62,Kodigehalli,0.60974201478608,1.6923076923076923,23.779938576657123,3,Afternoon (12-16),0.605,0.36889391894557844,9.1,117
242_194,13.063304798039217,77.59159709411765,102,CAR,No Junction,0.0,0.7401960784313726,0.9519607843137254,72.517,85,Kodigehalli,0.8676048511025292,0.4358974358974359,33.83658919299864,3,Afternoon (12-16),0.711,0.6168670491338982,13.9,117
244_196,13.066836868181817,77.59430836363636,22,SCOOTER,No Junction,0.0,0.6,0.6,7.128,22,Hebbala,0.2315301221153431,0.0,9.029674762498383,1,Early Morning (04-08),0.324,0.07501575956537117,2.1,118
245_153,13.06854769130435,77.53013169782608,46,SCOOTER,No Junction,0.0,0.6413043478260869,0.6913043478260869,22.358,29,Jalahalli,0.3457806399555955,0.4358974358974359,13.485444958268225,3,Afternoon (12-16),0.486,0.1680493910184194,4.5,378
245_195,13.068402589545014,77.59272868158186,98,CAR,No Junction,0.0,0.6724489795918367,0.8591836734693877,69.32,72,Kodigehalli,0.6633719593712052,0.6666666666666666,25.871506415477,2,Morning Peak (08-12),0.707,0.469003975275442,11.1,118
245_217,13.06879189512195,77.6259800804878,41,SCOOTER,No Junction,0.0,0.6097560975609756,0.648780487804878,17.988,28,Hennuru,0.29387402073742525,0.3333333333333333,11.461086808759585,3,Afternoon (12-16),0.439,0.12901069510372967,3.5,379
245_219,13.06813081111111,77.62938534074074,27,CAR,No Junction,0.0,0.7851851851851852,0.9185185185185185,19.854,27,Hennuru,0.18941742265777362,0.0,7.387279483653171,1,Early Morning (04-08),0.735,0.1392218056534636,3.8,380
246_153,13.06957309,77.529886845,20,CAR,No Junction,0.0,0.7,0.8300000000000001,15.274,8,Jalahalli,0.0737922942220478,0.3076923076923077,2.8778994746598645,3,Afternoon (12-16),0.764,0.05637731278564453,1.6,381
246_190,13.069694008571428,77.58576072285716,35,SCOOTER,No Junction,0.0,0.6514285714285714,0.6514285714285715,17.42,29,Kodigehalli,0.3007671056347642,0.15384615384615385,11.729917119755804,2,Morning Peak (08-12),0.498,0.1497820186061126,4.0,118
246_191,13.070299999676724,77.58751348976294,928,SCOOTER,No Junction,0.0,0.6739224137931035,0.6821120689655172,549.17,618,Kodigehalli,6.327224905897974,7.948717948717949,246.76177133002093,2,Morning Peak (08-12),0.592,3.7457171442916004,44.9,118
246_192,13.06987242857143,77.58816963714285,35,SCOOTER,No Junction,0.0,0.6542857142857142,0.7142857142857143,22.238,16,Kodigehalli,0.17319584898739043,0.48717948717948717,6.754638110508227,2,Morning Peak (08-12),0.635,0.10997936410699292,3.0,118
246_194,13.069593212707215,77.59239675846153,39,SCOOTER,No Junction,0.0,0.7,0.6871794871794872,25.308,3,Kodigehalli,0.04160133837087099,0.9230769230769231,1.6224521964639689,2,Morning Peak (08-12),0.649,0.026999268602695272,0.8,118
246_195,13.069463745945946,77.59269891081081,37,SCOOTER,No Junction,0.0,0.6459459459459459,0.8324324324324325,23.666,23,Kodigehalli,0.2172361195349607,0.358974358974359,8.472208661863467,2,Morning Peak (08-12),0.64,0.13903111650237485,3.8,118
247_191,13.07098940635951,77.58774614794697,1320,SCOOTER,No Junction,0.0,0.6779545454545455,0.6556060606060606,757.32,789,Kodigehalli,9.494887425866116,13.615384615384615,370.30060960877853,2,Morning Peak (08-12),0.574,5.45006538244715,53.7,118
247_192,13.071382078681808,77.5882195080583,2145,SCOOTER,No Junction,0.0,0.6667132867132867,0.6174358974358973,1129.344,1437,Kodigehalli,14.460488951390552,18.153846153846153,563.9590691042316,2,Morning Peak (08-12),0.527,7.6206776773828215,62.1,118
247_194,13.07127698923077,77.59229522615385,65,SCOOTER,No Junction,0.0,0.6676923076923077,0.76,44.321999999999996,33,Kodigehalli,0.30778606762136873,0.8205128205128205,12.00365663723338,2,Morning Peak (08-12),0.682,0.2099100981177735,5.5,118
247_195,13.071482217266187,77.59300810503596,139,CAR,No Junction,0.0,0.6496402877697841,0.841726618705036,96.12599999999999,100,Hebbala,0.9680597058995029,1.0,37.75432853008061,2,Morning Peak (08-12),0.692,0.6698973164824559,14.8,118
247_222,13.07136248478261,77.63371348695652,46,SCOOTER,No Junction,0.0,0.8239130434782609,0.7869565217391303,33.67,45,Hennuru,0.35100975932388867,0.02564102564102564,13.68938061363166,2,Morning Peak (08-12),0.732,0.2569391438250865,6.6,382
248_192,13.072177872164948,77.58867796804124,97,SCOOTER,No Junction,0.0,0.6742268041237113,0.7216494845360825,60.577999999999996,78,Kodigehalli,0.73179026321814,0.48717948717948717,28.53982026550746,2,Morning Peak (08-12),0.625,0.4573689145113375,10.9,118
248_193,13.072570180851065,77.59028762446809,94,CAR,No Junction,0.0,0.6861702127659575,0.9074468085106383,79.24799999999999,82,Kodigehalli,0.7579062305481122,0.3076923076923077,29.558342991376378,2,Morning Peak (08-12),0.843,0.6389149523520586,14.2,118
248_194,13.07220647027027,77.59186019189188,74,CAR,No Junction,0.0,0.6878378378378378,1.0513513513513513,70.71799999999999,64,Kodigehalli,0.5719304195825321,0.2564102564102564,22.30528636371875,2,Morning Peak (08-12),0.956,0.5467654811209006,12.6,118
248_222,13.07231728918919,77.63374235675676,37,CAR,No Junction,0.0,0.7459459459459459,0.827027027027027,24.23,36,Hennuru,0.2699867837652774,0.02564102564102564,10.529484566845818,1,Early Morning (04-08),0.655,0.1768413433662567,4.7,383
254_165,13.08170637653808,77.54823985096871,38,PASSENGER AUTO,No Junction,0.0,0.6842105263157895,0.9131578947368422,27.878999999999998,19,Yelahanka,0.19164856225129426,0.48717948717948717,7.474293927800476,1,Early Morning (04-08),0.734,0.14067004469244998,3.8,384
255_224,13.083624686206896,77.63697624482758,29,SCOOTER,No Junction,0.0,0.7689655172413793,0.7793103448275862,17.898,29,Hennuru,0.23557366885869094,0.0,9.187373085488947,1,Early Morning (04-08),0.617,0.1453489536858123,3.9,385
255_225,13.08346757586207,77.63826041724137,29,SCOOTER,No Junction,0.0,0.8448275862068966,0.6827586206896552,17.736,29,Hennuru,0.2213109687440013,0.0,8.631127781016051,3,Afternoon (12-16),0.612,0.1354423128713288,3.7,386
261_196,13.092885052173914,77.59420877826088,23,SCOOTER,No Junction,0.0,0.6652173913043478,0.7043478260869565,14.43,21,Yelahanka,0.1740618089519117,0.05128205128205128,6.788410549124556,2,Morning Peak (08-12),0.627,0.10913675421284863,3.0,119
262_196,13.093628374881517,77.59422412417062,211,SCOOTER,No Junction,0.0,0.6895734597156398,0.6388625592417061,114.48,183,Yelahanka,1.553655419511105,0.717948717948718,60.5925613609331,2,Morning Peak (08-12),0.543,0.8436348927945301,17.6,119
263_196,13.0947395,77.59439569285715,42,SCOOTER,No Junction,0.0,0.6833333333333333,0.7142857142857143,22.568,37,Yelahanka,0.3757855923847925,0.1282051282051282,14.65563810300691,1,Early Morning (04-08),0.537,0.20179686311063358,5.3,119
263_200,13.095728784210527,77.60040117105264,38,CAR,No Junction,0.0,0.6973684210526315,0.9894736842105264,17.772,33,Yelahanka,0.3124146605744566,0.1282051282051282,12.184171762403809,0,Late Night (00-04),0.468,0.1462100611488457,3.9,120
264_199,13.097044277546296,77.59955035231481,432,SCOOTER,No Junction,0.0,0.6622685185185184,0.8182870370370371,154.686,229,Yelahanka,2.6294873829949306,5.205128205128205,102.55000793680229,0,Late Night (00-04),0.358,0.9413564831121851,19.1,120
264_200,13.096329537931034,77.60013578620689,29,CAR,No Junction,0.0,0.693103448275862,1.013793103448276,12.948,27,Yelahanka,0.2681927508208838,0.05128205128205128,10.459517282014467,0,Late Night (00-04),0.446,0.11961396686611417,3.3,120
265_182,13.098532819230769,77.57360821923076,26,CAR,No Junction,0.0,0.6076923076923076,0.8692307692307693,19.008,22,Yelahanka,0.23443280155818746,0.10256410256410256,9.14287926076931,2,Morning Peak (08-12),0.731,0.17137037793903503,4.6,387
265_184,13.098641786956522,77.57732423913043,23,SCOOTER,No Junction,0.0,0.6826086956521739,0.6521739130434783,9.162,23,Yelahanka,0.0765707344476167,0.0,2.986258643457051,1,Early Morning (04-08),0.398,0.030475152310151445,0.9,388
265_189,13.098212824242426,77.5844740060606,33,SCOOTER,No Junction,0.0,0.6848484848484848,0.7454545454545455,19.974,5,Yelahanka,0.05666531380451694,0.717948717948718,2.2099472383761603,0,Late Night (00-04),0.605,0.03428251485173275,1.0,389
265_198,13.098448503030303,77.59797390909091,33,MOTOR CYCLE,No Junction,0.0,0.6848484848484848,0.9272727272727272,20.469,32,Yelahanka,0.2674136393967412,0.02564102564102564,10.429131936472904,1,Early Morning (04-08),0.62,0.16579645642597954,4.4,120
265_199,13.097692904651163,77.59911494418606,86,SCOOTER,No Junction,0.0,0.677906976744186,0.9209302325581395,41.681999999999995,46,Yelahanka,0.48665184337409256,1.0256410256410255,18.979421891589613,0,Late Night (00-04),0.485,0.23602614403643488,6.1,120
266_184,13.099261231034482,77.57695220344827,58,CAR,No Junction,0.0,0.6,0.843103448275862,32.058,58,Yelahanka,0.4568476174147732,0.0,17.817057079176156,2,Morning Peak (08-12),0.553,0.2526367324303696,6.5,390
266_192,13.099635416911765,77.58864521323528,136,SCOOTER,No Junction,0.0,0.6147058823529411,0.6882352941176471,72.572,127,Yelahanka,0.9935820746715035,0.23076923076923078,38.74970091218864,2,Morning Peak (08-12),0.534,0.5305728278745829,12.3,391
266_198,13.099362504789989,77.59743079409317,48,MOTOR CYCLE,No Junction,0.0,0.6875,0.8708333333333332,31.868,42,Yelahanka,0.35965971877883185,0.15384615384615385,14.026729032374442,2,Morning Peak (08-12),0.664,0.23881405326914437,6.2,120
279_206,13.119698125,77.60998470833333,24,MAXI-CAB,No Junction,0.0,0.6999999999999998,1.0333333333333334,11.298,24,Yelahanka,0.11594274797793935,0.0,4.5217671711396346,0,Late Night (00-04),0.471,0.05460903429760943,1.5,392
280_212,13.121373861904761,77.61862194761905,21,SCOOTER,No Junction,0.0,0.7142857142857143,0.9238095238095237,13.176,21,Yelahanka,0.12810288107084478,0.0,4.996012361762946,0,Late Night (00-04),0.627,0.08032050643141968,2.2,393
280_221,13.120626927272728,77.63190475454546,33,MAXI-CAB,No Junction,0.0,0.7606060606060605,1.0818181818181818,19.14,33,Yelahanka,0.2677101055591691,0.0,10.440694116807594,0,Late Night (00-04),0.58,0.15527186122431805,4.2,394
281_207,13.122144163157895,77.61099963947369,38,MAXI-CAB,No Junction,0.0,0.6973684210526315,1.0605263157894735,24.93,30,Yelahanka,0.31667092674793673,0.20512820512820512,12.350166143169533,0,Late Night (00-04),0.656,0.2077361279466465,5.4,395
281_208,13.121723285714287,77.61279385238096,21,MAXI-CAB,No Junction,0.0,0.6952380952380952,1.1285714285714286,10.608,15,Yelahanka,0.11282158155035059,0.15384615384615385,4.400041680463673,0,Late Night (00-04),0.505,0.05697489868292705,1.6,396
281_220,13.121995911240877,77.6308247069343,137,CAR,No Junction,0.0,0.810948905109489,0.8963503649635036,97.017,116,Chikkajala,1.0447704908070967,0.5384615384615384,40.746049141476774,3,Afternoon (12-16),0.708,0.7396975074914245,16.0,397
296_211,13.14435543611111,77.61785086527777,72,MOTOR CYCLE,No Junction,0.0,0.6194444444444445,0.7569444444444444,30.188,63,Chikkajala,0.5845251448561303,0.23076923076923078,22.79648064938908,0,Late Night (00-04),0.419,0.24491603569471856,6.3,398
307_217,13.16133968095238,77.62652209047619,21,CAR,No Junction,0.0,0.7714285714285714,0.8999999999999999,15.512,20,Chikkajala,0.14255507742842613,0.02564102564102564,5.559648019708619,2,Morning Peak (08-12),0.739,0.1053482022196069,2.9,399
322_252,13.183669164356436,77.6794441891089,101,CAR,No Junction,0.0,0.7158415841584158,1.0653465346534652,82.954,67,Chikkajala,0.7927929986296883,0.8717948717948718,30.918926946557846,3,Afternoon (12-16),0.821,0.6508830518749741,14.5,121
322_253,13.184013763962371,77.67973628143102,1754,CAR,No Junction,0.0,0.7295324971493728,1.0888255416191561,1420.406,1202,Chikkajala,13.315718665172326,14.153846153846153,519.3130279417206,0,Late Night (00-04),0.81,10.785732118789586,71.1,121
322_254,13.183584301219511,77.68170442439025,82,CAR,No Junction,0.0,0.6585365853658537,1.053658536585366,55.272,60,Chikkajala,0.5947693235648293,0.5641025641025641,23.196003619028343,1,Early Morning (04-08),0.674,0.4008745240826949,9.7,121
322_255,13.183462221428572,77.68330037380953,84,CAR,No Junction,0.0,0.6797619047619047,1.0321428571428573,50.277,71,Chikkajala,0.6221558954615795,0.3333333333333333,24.264079923001596,1,Early Morning (04-08),0.599,0.3726713813814861,9.1,121
322_257,13.183895866233767,77.68632697012987,77,CAR,No Junction,0.0,0.7025974025974026,1.0103896103896104,47.878,71,Chikkajala,0.6837480396325277,0.15384615384615385,26.666173545668585,0,Late Night (00-04),0.622,0.42529128065143224,10.2,122
322_258,13.184160889473684,77.68779804561404,57,CAR,No Junction,0.0,0.7035087719298244,1.031578947368421,35.18,45,Chikkajala,0.408376056905191,0.3076923076923077,15.92666621930245,1,Early Morning (04-08),0.617,0.25196802711050287,6.5,122
322_259,13.184120258064516,77.68917349354838,31,CAR,No Junction,0.0,0.696774193548387,1.0064516129032257,21.666,19,Chikkajala,0.18681652979951027,0.3076923076923077,7.2858446621809,2,Morning Peak (08-12),0.699,0.13058475432985767,3.5,122
322_260,13.1842933,77.69030257272728,22,CAR,No Junction,0.0,0.7,1.0,13.02,4,Chikkajala,0.06487804681778624,0.46153846153846156,2.5302438258936633,0,Late Night (00-04),0.592,0.03840780371612945,1.1,122
323_253,13.185236426874999,77.67983787203124,640,CAR,No Junction,0.0,0.7223437500000001,1.06859375,461.75,490,Chikkajala,4.851076203313919,3.8461538461538463,189.19197192924287,0,Late Night (00-04),0.721,3.4976259425893357,43.3,121
324_253,13.1868045080402,77.68029114120603,796,CAR,No Junction,0.0,0.6956030150753768,1.0394472361809044,574.1,577,Chikkajala,6.17551964600402,5.615384615384615,240.84526619415675,1,Early Morning (04-08),0.721,4.452549664768898,48.9,121
324_254,13.187029527659574,77.68130262765958,47,CAR,No Junction,0.0,0.7,1.0170212765957447,29.862,35,Chikkajala,0.29783558509299,0.3076923076923077,11.615587818626613,1,Early Morning (04-08),0.635,0.18912559653404867,5.0,121
325_253,13.18821578060345,77.68040956939655,232,CAR,No Junction,0.0,0.6508620689655172,1.021551724137931,140.79,163,Devanahalli Airport,1.6295140016347582,1.7692307692307692,63.551046063755564,1,Early Morning (04-08),0.607,0.9891149989922983,19.8,121
326_230,13.190353396153846,77.64543559230769,26,CAR,No Junction,0.0,0.7384615384615384,1.0038461538461538,19.009999999999998,24,Chikkajala,0.22991923121388,0.05128205128205128,8.966850017341322,0,Late Night (00-04),0.731,0.16807095801734628,4.5,123
326_253,13.189862713414636,77.68061043841463,164,CAR,No Junction,0.0,0.6804878048780487,1.021341463414634,105.71,129,Devanahalli Airport,1.2054473710599636,0.8974358974358975,47.01244747133858,1,Early Morning (04-08),0.645,0.7775135543336765,16.6,121
327_230,13.19107522972441,77.64602443110236,508,CAR,No Junction,0.0,0.7531496062992126,1.0047244094488188,401.182,419,Chikkajala,3.6286767362583214,2.282051282051282,141.51839271407454,2,Morning Peak (08-12),0.79,2.866654621644074,39.0,123
327_231,13.191678536666666,77.64672141881721,186,CAR,No Junction,0.0,0.7838709677419355,1.017741935483871,137.264,177,Chikkajala,1.3274500258194413,0.23076923076923078,51.7705510069582,0,Late Night (00-04),0.738,0.9796581190547476,19.7,123
327_253,13.1909914254717,77.68072062830188,106,CAR,No Junction,0.0,0.6801886792452829,1.0132075471698114,82.148,80,Devanahalli Airport,0.7792246003910814,0.6666666666666666,30.389759415252176,2,Morning Peak (08-12),0.775,0.6038990653030881,13.6,121
